zone_id,dekad_start,rain_mm,rain_anomaly,rain_available_at,ndvi,ndvi_anomaly,ndvi_available_at
z_et_suftu,2015-12-01,26.71,10.75,2015-12-15T06:00:00+00:00,0.2909,0.0409,2015-12-18T06:00:00+00:00
z_et_suftu,2015-12-11,0.0,-14.64,2015-12-25T06:00:00+00:00,0.2617,0.0117,2015-12-28T06:00:00+00:00
z_et_suftu,2015-12-21,1.23,-10.37,2016-01-05T06:00:00+00:00,0.2476,-0.0024,2016-01-08T06:00:00+00:00
z_et_suftu,2016-01-01,6.41,-0.17,2016-01-15T06:00:00+00:00,0.2379,-0.0121,2016-01-18T06:00:00+00:00
z_et_suftu,2016-01-11,0.0,-1.28,2016-01-25T06:00:00+00:00,0.2486,-0.0014,2016-01-28T06:00:00+00:00
z_et_suftu,2016-01-21,0.0,0.0,2016-02-05T06:00:00+00:00,0.2544,0.0044,2016-02-08T06:00:00+00:00
z_et_suftu,2016-02-01,0.0,0.0,2016-02-15T06:00:00+00:00,0.2478,-0.0022,2016-02-18T06:00:00+00:00
z_et_suftu,2016-02-11,3.78,1.1,2016-02-25T06:00:00+00:00,0.2588,0.0088,2016-02-28T06:00:00+00:00
z_et_suftu,2016-02-21,6.29,-0.1,2016-03-05T06:00:00+00:00,0.2532,0.0032,2016-03-08T06:00:00+00:00
z_et_suftu,2016-03-01,6.12,-3.09,2016-03-15T06:00:00+00:00,0.258,0.008,2016-03-18T06:00:00+00:00
z_et_suftu,2016-03-11,11.91,-0.59,2016-03-25T06:00:00+00:00,0.2655,-0.0032,2016-03-28T06:00:00+00:00
z_et_suftu,2016-03-21,15.34,-0.07,2016-04-05T06:00:00+00:00,0.2982,-0.0008,2016-04-08T06:00:00+00:00
z_et_suftu,2016-04-01,17.34,-0.75,2016-04-15T06:00:00+00:00,0.3093,-0.0215,2016-04-18T06:00:00+00:00
z_et_suftu,2016-04-11,5.18,-14.78,2016-04-25T06:00:00+00:00,0.3285,-0.0286,2016-04-28T06:00:00+00:00
z_et_suftu,2016-04-21,24.86,0.13,2016-05-05T06:00:00+00:00,0.338,-0.0423,2016-05-08T06:00:00+00:00
z_et_suftu,2016-05-01,23.3,-7.15,2016-05-15T06:00:00+00:00,0.3485,-0.0511,2016-05-18T06:00:00+00:00
z_et_suftu,2016-05-11,18.94,-15.59,2016-05-25T06:00:00+00:00,0.3778,-0.0367,2016-05-28T06:00:00+00:00
z_et_suftu,2016-05-21,15.02,-21.46,2016-06-05T06:00:00+00:00,0.3873,-0.0373,2016-06-08T06:00:00+00:00
z_et_suftu,2016-06-01,22.33,-13.51,2016-06-15T06:00:00+00:00,0.4098,-0.0199,2016-06-18T06:00:00+00:00
z_et_suftu,2016-06-11,14.42,-18.26,2016-06-25T06:00:00+00:00,0.406,-0.0228,2016-06-28T06:00:00+00:00
z_et_suftu,2016-06-21,21.86,-5.4,2016-07-05T06:00:00+00:00,0.4074,-0.0152,2016-07-08T06:00:00+00:00
z_et_suftu,2016-07-01,9.44,-10.56,2016-07-15T06:00:00+00:00,0.3983,-0.013,2016-07-18T06:00:00+00:00
z_et_suftu,2016-07-11,0.67,-10.84,2016-07-25T06:00:00+00:00,0.3789,-0.0164,2016-07-28T06:00:00+00:00
z_et_suftu,2016-07-21,0.0,-5.8,2016-08-05T06:00:00+00:00,0.3682,-0.0067,2016-08-08T06:00:00+00:00
z_et_suftu,2016-08-01,3.34,1.63,2016-08-15T06:00:00+00:00,0.3734,0.0252,2016-08-18T06:00:00+00:00
z_et_suftu,2016-08-11,0.0,0.0,2016-08-25T06:00:00+00:00,0.3485,0.0275,2016-08-28T06:00:00+00:00
z_et_suftu,2016-08-21,0.0,0.0,2016-09-05T06:00:00+00:00,0.3271,0.0355,2016-09-08T06:00:00+00:00
z_et_suftu,2016-09-01,4.54,4.54,2016-09-15T06:00:00+00:00,0.3135,0.0556,2016-09-18T06:00:00+00:00
z_et_suftu,2016-09-11,0.0,0.0,2016-09-25T06:00:00+00:00,0.2789,0.0289,2016-09-28T06:00:00+00:00
z_et_suftu,2016-09-21,6.08,6.08,2016-10-05T06:00:00+00:00,0.2791,0.0291,2016-10-08T06:00:00+00:00
z_et_suftu,2016-10-01,0.0,0.0,2016-10-15T06:00:00+00:00,0.2574,0.0074,2016-10-18T06:00:00+00:00
z_et_suftu,2016-10-11,0.0,0.0,2016-10-25T06:00:00+00:00,0.2543,0.0043,2016-10-28T06:00:00+00:00
z_et_suftu,2016-10-21,4.87,1.2,2016-11-05T06:00:00+00:00,0.2707,0.0207,2016-11-08T06:00:00+00:00
z_et_suftu,2016-11-01,0.0,-9.17,2016-11-15T06:00:00+00:00,0.2506,0.0006,2016-11-18T06:00:00+00:00
z_et_suftu,2016-11-11,22.25,9.2,2016-11-25T06:00:00+00:00,0.2427,-0.0073,2016-11-28T06:00:00+00:00
z_et_suftu,2016-11-21,15.46,0.05,2016-12-05T06:00:00+00:00,0.245,-0.005,2016-12-08T06:00:00+00:00
z_et_suftu,2016-12-01,14.82,-1.13,2016-12-15T06:00:00+00:00,0.2438,-0.0062,2016-12-18T06:00:00+00:00
z_et_suftu,2016-12-11,12.06,-2.58,2016-12-25T06:00:00+00:00,0.2377,-0.0123,2016-12-28T06:00:00+00:00
z_et_suftu,2016-12-21,14.85,3.25,2017-01-05T06:00:00+00:00,0.2283,-0.0217,2017-01-08T06:00:00+00:00
z_et_suftu,2017-01-01,8.45,1.87,2017-01-15T06:00:00+00:00,0.2286,-0.0214,2017-01-18T06:00:00+00:00
z_et_suftu,2017-01-11,0.0,-1.28,2017-01-25T06:00:00+00:00,0.236,-0.014,2017-01-28T06:00:00+00:00
z_et_suftu,2017-01-21,0.0,0.0,2017-02-05T06:00:00+00:00,0.2628,0.0128,2017-02-08T06:00:00+00:00
z_et_suftu,2017-02-01,0.0,0.0,2017-02-15T06:00:00+00:00,0.2569,0.0069,2017-02-18T06:00:00+00:00
z_et_suftu,2017-02-11,4.89,2.2,2017-02-25T06:00:00+00:00,0.2664,0.0164,2017-02-28T06:00:00+00:00
z_et_suftu,2017-02-21,2.37,-4.01,2017-03-05T06:00:00+00:00,0.2658,0.0158,2017-03-08T06:00:00+00:00
z_et_suftu,2017-03-01,4.8,-4.42,2017-03-15T06:00:00+00:00,0.2459,-0.0041,2017-03-18T06:00:00+00:00
z_et_suftu,2017-03-11,10.1,-2.4,2017-03-25T06:00:00+00:00,0.2561,-0.0126,2017-03-28T06:00:00+00:00
z_et_suftu,2017-03-21,7.79,-7.62,2017-04-05T06:00:00+00:00,0.2666,-0.0325,2017-04-08T06:00:00+00:00
z_et_suftu,2017-04-01,21.26,3.17,2017-04-15T06:00:00+00:00,0.2994,-0.0314,2017-04-18T06:00:00+00:00
z_et_suftu,2017-04-11,25.56,5.6,2017-04-25T06:00:00+00:00,0.3465,-0.0106,2017-04-28T06:00:00+00:00
z_et_suftu,2017-04-21,16.67,-8.06,2017-05-05T06:00:00+00:00,0.3542,-0.0261,2017-05-08T06:00:00+00:00
z_et_suftu,2017-05-01,24.21,-6.24,2017-05-15T06:00:00+00:00,0.3614,-0.0382,2017-05-18T06:00:00+00:00
z_et_suftu,2017-05-11,37.54,3.01,2017-05-25T06:00:00+00:00,0.3895,-0.0251,2017-05-28T06:00:00+00:00
z_et_suftu,2017-05-21,22.29,-14.19,2017-06-05T06:00:00+00:00,0.391,-0.0337,2017-06-08T06:00:00+00:00
z_et_suftu,2017-06-01,16.11,-19.73,2017-06-15T06:00:00+00:00,0.3947,-0.035,2017-06-18T06:00:00+00:00
z_et_suftu,2017-06-11,26.92,-5.75,2017-06-25T06:00:00+00:00,0.4079,-0.0209,2017-06-28T06:00:00+00:00
z_et_suftu,2017-06-21,30.1,2.84,2017-07-05T06:00:00+00:00,0.4286,0.006,2017-07-08T06:00:00+00:00
z_et_suftu,2017-07-01,1.72,-18.28,2017-07-15T06:00:00+00:00,0.3917,-0.0196,2017-07-18T06:00:00+00:00
z_et_suftu,2017-07-11,7.48,-4.03,2017-07-25T06:00:00+00:00,0.3846,-0.0106,2017-07-28T06:00:00+00:00
z_et_suftu,2017-07-21,0.0,-5.8,2017-08-05T06:00:00+00:00,0.3658,-0.0091,2017-08-08T06:00:00+00:00
z_et_suftu,2017-08-01,0.42,-1.29,2017-08-15T06:00:00+00:00,0.3633,0.015,2017-08-18T06:00:00+00:00
z_et_suftu,2017-08-11,0.0,0.0,2017-08-25T06:00:00+00:00,0.3309,0.0099,2017-08-28T06:00:00+00:00
z_et_suftu,2017-08-21,5.16,5.16,2017-09-05T06:00:00+00:00,0.3242,0.0326,2017-09-08T06:00:00+00:00
z_et_suftu,2017-09-01,0.0,0.0,2017-09-15T06:00:00+00:00,0.3124,0.0545,2017-09-18T06:00:00+00:00
z_et_suftu,2017-09-11,0.0,0.0,2017-09-25T06:00:00+00:00,0.2908,0.0408,2017-09-28T06:00:00+00:00
z_et_suftu,2017-09-21,0.0,0.0,2017-10-05T06:00:00+00:00,0.2738,0.0238,2017-10-08T06:00:00+00:00
z_et_suftu,2017-10-01,2.11,2.11,2017-10-15T06:00:00+00:00,0.269,0.019,2017-10-18T06:00:00+00:00
z_et_suftu,2017-10-11,0.31,0.31,2017-10-25T06:00:00+00:00,0.2617,0.0117,2017-10-28T06:00:00+00:00
z_et_suftu,2017-10-21,15.25,11.57,2017-11-05T06:00:00+00:00,0.2586,0.0086,2017-11-08T06:00:00+00:00
z_et_suftu,2017-11-01,9.39,0.22,2017-11-15T06:00:00+00:00,0.2526,0.0026,2017-11-18T06:00:00+00:00
z_et_suftu,2017-11-11,14.92,1.86,2017-11-25T06:00:00+00:00,0.2409,-0.0091,2017-11-28T06:00:00+00:00
z_et_suftu,2017-11-21,8.18,-7.23,2017-12-05T06:00:00+00:00,0.2319,-0.0181,2017-12-08T06:00:00+00:00
z_et_suftu,2017-12-01,16.43,0.47,2017-12-15T06:00:00+00:00,0.2503,0.0003,2017-12-18T06:00:00+00:00
z_et_suftu,2017-12-11,1.16,-13.48,2017-12-25T06:00:00+00:00,0.2371,-0.0129,2017-12-28T06:00:00+00:00
z_et_suftu,2017-12-21,5.01,-6.59,2018-01-05T06:00:00+00:00,0.2386,-0.0114,2018-01-08T06:00:00+00:00
z_et_suftu,2018-01-01,7.11,0.53,2018-01-15T06:00:00+00:00,0.2258,-0.0242,2018-01-18T06:00:00+00:00
z_et_suftu,2018-01-11,1.36,0.09,2018-01-25T06:00:00+00:00,0.2395,-0.0105,2018-01-28T06:00:00+00:00
z_et_suftu,2018-01-21,0.0,0.0,2018-02-05T06:00:00+00:00,0.25,-0.0,2018-02-08T06:00:00+00:00
z_et_suftu,2018-02-01,3.44,3.44,2018-02-15T06:00:00+00:00,0.2564,0.0064,2018-02-18T06:00:00+00:00
z_et_suftu,2018-02-11,0.0,-2.69,2018-02-25T06:00:00+00:00,0.2359,-0.0141,2018-02-28T06:00:00+00:00
z_et_suftu,2018-02-21,6.59,0.21,2018-03-05T06:00:00+00:00,0.2382,-0.0118,2018-03-08T06:00:00+00:00
z_et_suftu,2018-03-01,4.02,-5.2,2018-03-15T06:00:00+00:00,0.2327,-0.0173,2018-03-18T06:00:00+00:00
z_et_suftu,2018-03-11,19.5,7.0,2018-03-25T06:00:00+00:00,0.2572,-0.0115,2018-03-28T06:00:00+00:00
z_et_suftu,2018-03-21,15.49,0.08,2018-04-05T06:00:00+00:00,0.2627,-0.0364,2018-04-08T06:00:00+00:00
z_et_suftu,2018-04-01,13.84,-4.25,2018-04-15T06:00:00+00:00,0.3004,-0.0304,2018-04-18T06:00:00+00:00
z_et_suftu,2018-04-11,8.97,-10.99,2018-04-25T06:00:00+00:00,0.3241,-0.0331,2018-04-28T06:00:00+00:00
z_et_suftu,2018-04-21,9.28,-15.45,2018-05-05T06:00:00+00:00,0.3278,-0.0525,2018-05-08T06:00:00+00:00
z_et_suftu,2018-05-01,26.1,-4.35,2018-05-15T06:00:00+00:00,0.3566,-0.043,2018-05-18T06:00:00+00:00
z_et_suftu,2018-05-11,33.5,-1.03,2018-05-25T06:00:00+00:00,0.3862,-0.0283,2018-05-28T06:00:00+00:00
z_et_suftu,2018-05-21,16.8,-19.67,2018-06-05T06:00:00+00:00,0.3935,-0.0311,2018-06-08T06:00:00+00:00
z_et_suftu,2018-06-01,21.68,-14.16,2018-06-15T06:00:00+00:00,0.3848,-0.0449,2018-06-18T06:00:00+00:00
z_et_suftu,2018-06-11,18.88,-13.8,2018-06-25T06:00:00+00:00,0.3864,-0.0424,2018-06-28T06:00:00+00:00
z_et_suftu,2018-06-21,20.7,-6.55,2018-07-05T06:00:00+00:00,0.3967,-0.0259,2018-07-08T06:00:00+00:00
z_et_suftu,2018-07-01,2.26,-17.74,2018-07-15T06:00:00+00:00,0.3937,-0.0176,2018-07-18T06:00:00+00:00
z_et_suftu,2018-07-11,7.57,-3.94,2018-07-25T06:00:00+00:00,0.3827,-0.0125,2018-07-28T06:00:00+00:00
z_et_suftu,2018-07-21,8.82,3.03,2018-08-05T06:00:00+00:00,0.3735,-0.0014,2018-08-08T06:00:00+00:00
z_et_suftu,2018-08-01,0.0,-1.7,2018-08-15T06:00:00+00:00,0.3539,0.0056,2018-08-18T06:00:00+00:00
z_et_suftu,2018-08-11,0.0,0.0,2018-08-25T06:00:00+00:00,0.3458,0.0248,2018-08-28T06:00:00+00:00
z_et_suftu,2018-08-21,5.77,5.77,2018-09-05T06:00:00+00:00,0.3339,0.0423,2018-09-08T06:00:00+00:00
z_et_suftu,2018-09-01,8.14,8.14,2018-09-15T06:00:00+00:00,0.3118,0.0539,2018-09-18T06:00:00+00:00
z_et_suftu,2018-09-11,8.83,8.83,2018-09-25T06:00:00+00:00,0.2953,0.0453,2018-09-28T06:00:00+00:00
z_et_suftu,2018-09-21,10.23,10.23,2018-10-05T06:00:00+00:00,0.2653,0.0153,2018-10-08T06:00:00+00:00
z_et_suftu,2018-10-01,8.1,8.1,2018-10-15T06:00:00+00:00,0.2728,0.0228,2018-10-18T06:00:00+00:00
z_et_suftu,2018-10-11,0.0,0.0,2018-10-25T06:00:00+00:00,0.2544,0.0044,2018-10-28T06:00:00+00:00
z_et_suftu,2018-10-21,2.09,-1.59,2018-11-05T06:00:00+00:00,0.2553,0.0053,2018-11-08T06:00:00+00:00
z_et_suftu,2018-11-01,11.69,2.52,2018-11-15T06:00:00+00:00,0.2509,0.0009,2018-11-18T06:00:00+00:00
z_et_suftu,2018-11-11,13.35,0.29,2018-11-25T06:00:00+00:00,0.2506,0.0006,2018-11-28T06:00:00+00:00
z_et_suftu,2018-11-21,15.82,0.41,2018-12-05T06:00:00+00:00,0.2371,-0.0129,2018-12-08T06:00:00+00:00
z_et_suftu,2018-12-01,3.33,-12.63,2018-12-15T06:00:00+00:00,0.2421,-0.0079,2018-12-18T06:00:00+00:00
z_et_suftu,2018-12-11,11.03,-3.6,2018-12-25T06:00:00+00:00,0.2429,-0.0071,2018-12-28T06:00:00+00:00
z_et_suftu,2018-12-21,5.89,-5.71,2019-01-05T06:00:00+00:00,0.264,0.014,2019-01-08T06:00:00+00:00
z_et_suftu,2019-01-01,10.12,3.54,2019-01-15T06:00:00+00:00,0.2636,0.0136,2019-01-18T06:00:00+00:00
z_et_suftu,2019-01-11,14.29,13.02,2019-01-25T06:00:00+00:00,0.2749,0.0249,2019-01-28T06:00:00+00:00
z_et_suftu,2019-01-21,2.43,2.43,2019-02-05T06:00:00+00:00,0.2772,0.0272,2019-02-08T06:00:00+00:00
z_et_suftu,2019-02-01,1.99,1.99,2019-02-15T06:00:00+00:00,0.2632,0.0132,2019-02-18T06:00:00+00:00
z_et_suftu,2019-02-11,3.36,0.67,2019-02-25T06:00:00+00:00,0.2634,0.0134,2019-02-28T06:00:00+00:00
z_et_suftu,2019-02-21,6.05,-0.34,2019-03-05T06:00:00+00:00,0.2565,0.0065,2019-03-08T06:00:00+00:00
z_et_suftu,2019-03-01,12.55,3.34,2019-03-15T06:00:00+00:00,0.2554,0.0054,2019-03-18T06:00:00+00:00
z_et_suftu,2019-03-11,4.62,-7.88,2019-03-25T06:00:00+00:00,0.2436,-0.0251,2019-03-28T06:00:00+00:00
z_et_suftu,2019-03-21,18.22,2.8,2019-04-05T06:00:00+00:00,0.2753,-0.0238,2019-04-08T06:00:00+00:00
z_et_suftu,2019-04-01,17.52,-0.57,2019-04-15T06:00:00+00:00,0.2922,-0.0386,2019-04-18T06:00:00+00:00
z_et_suftu,2019-04-11,13.34,-6.62,2019-04-25T06:00:00+00:00,0.3362,-0.0209,2019-04-28T06:00:00+00:00
z_et_suftu,2019-04-21,19.42,-5.3,2019-05-05T06:00:00+00:00,0.3496,-0.0307,2019-05-08T06:00:00+00:00
z_et_suftu,2019-05-01,21.62,-8.83,2019-05-15T06:00:00+00:00,0.3589,-0.0407,2019-05-18T06:00:00+00:00
z_et_suftu,2019-05-11,17.58,-16.95,2019-05-25T06:00:00+00:00,0.3651,-0.0495,2019-05-28T06:00:00+00:00
z_et_suftu,2019-05-21,29.39,-7.09,2019-06-05T06:00:00+00:00,0.3868,-0.0378,2019-06-08T06:00:00+00:00
z_et_suftu,2019-06-01,23.14,-12.7,2019-06-15T06:00:00+00:00,0.3825,-0.0472,2019-06-18T06:00:00+00:00
z_et_suftu,2019-06-11,28.26,-4.42,2019-06-25T06:00:00+00:00,0.3838,-0.045,2019-06-28T06:00:00+00:00
z_et_suftu,2019-06-21,8.26,-19.0,2019-07-05T06:00:00+00:00,0.3858,-0.0368,2019-07-08T06:00:00+00:00
z_et_suftu,2019-07-01,6.73,-13.28,2019-07-15T06:00:00+00:00,0.3795,-0.0318,2019-07-18T06:00:00+00:00
z_et_suftu,2019-07-11,11.65,0.14,2019-07-25T06:00:00+00:00,0.402,0.0068,2019-07-28T06:00:00+00:00
z_et_suftu,2019-07-21,0.0,-5.8,2019-08-05T06:00:00+00:00,0.3931,0.0182,2019-08-08T06:00:00+00:00
z_et_suftu,2019-08-01,0.0,-1.7,2019-08-15T06:00:00+00:00,0.377,0.0287,2019-08-18T06:00:00+00:00
z_et_suftu,2019-08-11,2.17,2.17,2019-08-25T06:00:00+00:00,0.3539,0.0329,2019-08-28T06:00:00+00:00
z_et_suftu,2019-08-21,1.93,1.93,2019-09-05T06:00:00+00:00,0.3294,0.0378,2019-09-08T06:00:00+00:00
z_et_suftu,2019-09-01,0.0,0.0,2019-09-15T06:00:00+00:00,0.3,0.042,2019-09-18T06:00:00+00:00
z_et_suftu,2019-09-11,5.49,5.49,2019-09-25T06:00:00+00:00,0.2696,0.0196,2019-09-28T06:00:00+00:00
z_et_suftu,2019-09-21,0.0,0.0,2019-10-05T06:00:00+00:00,0.2634,0.0134,2019-10-08T06:00:00+00:00
z_et_suftu,2019-10-01,0.51,0.51,2019-10-15T06:00:00+00:00,0.2579,0.0079,2019-10-18T06:00:00+00:00
z_et_suftu,2019-10-11,4.83,4.83,2019-10-25T06:00:00+00:00,0.2635,0.0135,2019-10-28T06:00:00+00:00
z_et_suftu,2019-10-21,4.53,0.86,2019-11-05T06:00:00+00:00,0.2669,0.0169,2019-11-08T06:00:00+00:00
z_et_suftu,2019-11-01,0.0,-9.17,2019-11-15T06:00:00+00:00,0.2525,0.0025,2019-11-18T06:00:00+00:00
z_et_suftu,2019-11-11,4.68,-8.38,2019-11-25T06:00:00+00:00,0.2482,-0.0018,2019-11-28T06:00:00+00:00
z_et_suftu,2019-11-21,12.54,-2.87,2019-12-05T06:00:00+00:00,0.2411,-0.0089,2019-12-08T06:00:00+00:00
z_et_suftu,2019-12-01,12.7,-3.26,2019-12-15T06:00:00+00:00,0.2351,-0.0149,2019-12-18T06:00:00+00:00
z_et_suftu,2019-12-11,5.46,-9.17,2019-12-25T06:00:00+00:00,0.2341,-0.0159,2019-12-28T06:00:00+00:00
z_et_suftu,2019-12-21,6.15,-5.45,2020-01-05T06:00:00+00:00,0.234,-0.016,2020-01-08T06:00:00+00:00
z_et_suftu,2020-01-01,6.61,0.03,2020-01-15T06:00:00+00:00,0.2479,-0.0021,2020-01-18T06:00:00+00:00
z_et_suftu,2020-01-11,0.0,-1.28,2020-01-25T06:00:00+00:00,0.2352,-0.0148,2020-01-28T06:00:00+00:00
z_et_suftu,2020-01-21,4.27,4.27,2020-02-05T06:00:00+00:00,0.2414,-0.0086,2020-02-08T06:00:00+00:00
z_et_suftu,2020-02-01,12.11,12.11,2020-02-15T06:00:00+00:00,0.2562,0.0062,2020-02-18T06:00:00+00:00
z_et_suftu,2020-02-11,7.61,4.92,2020-02-25T06:00:00+00:00,0.2388,-0.0112,2020-02-28T06:00:00+00:00
z_et_suftu,2020-02-21,0.0,-6.39,2020-03-05T06:00:00+00:00,0.2293,-0.0207,2020-03-08T06:00:00+00:00
z_et_suftu,2020-03-01,5.21,-4.01,2020-03-15T06:00:00+00:00,0.2536,0.0036,2020-03-18T06:00:00+00:00
z_et_suftu,2020-03-11,1.95,-10.55,2020-03-25T06:00:00+00:00,0.2495,-0.0193,2020-03-28T06:00:00+00:00
z_et_suftu,2020-03-21,0.89,-14.52,2020-04-05T06:00:00+00:00,0.2658,-0.0333,2020-04-08T06:00:00+00:00
z_et_suftu,2020-04-01,16.17,-1.92,2020-04-15T06:00:00+00:00,0.2845,-0.0463,2020-04-18T06:00:00+00:00
z_et_suftu,2020-04-11,19.82,-0.14,2020-04-25T06:00:00+00:00,0.3205,-0.0366,2020-04-28T06:00:00+00:00
z_et_suftu,2020-04-21,8.63,-16.1,2020-05-05T06:00:00+00:00,0.3199,-0.0604,2020-05-08T06:00:00+00:00
z_et_suftu,2020-05-01,18.52,-11.93,2020-05-15T06:00:00+00:00,0.3546,-0.0451,2020-05-18T06:00:00+00:00
z_et_suftu,2020-05-11,25.41,-9.11,2020-05-25T06:00:00+00:00,0.3856,-0.029,2020-05-28T06:00:00+00:00
z_et_suftu,2020-05-21,29.25,-7.22,2020-06-05T06:00:00+00:00,0.3847,-0.0399,2020-06-08T06:00:00+00:00
z_et_suftu,2020-06-01,22.04,-13.8,2020-06-15T06:00:00+00:00,0.387,-0.0427,2020-06-18T06:00:00+00:00
z_et_suftu,2020-06-11,15.97,-16.7,2020-06-25T06:00:00+00:00,0.394,-0.0348,2020-06-28T06:00:00+00:00
z_et_suftu,2020-06-21,14.27,-12.98,2020-07-05T06:00:00+00:00,0.4121,-0.0105,2020-07-08T06:00:00+00:00
z_et_suftu,2020-07-01,7.83,-12.17,2020-07-15T06:00:00+00:00,0.3975,-0.0137,2020-07-18T06:00:00+00:00
z_et_suftu,2020-07-11,12.69,1.17,2020-07-25T06:00:00+00:00,0.3843,-0.011,2020-07-28T06:00:00+00:00
z_et_suftu,2020-07-21,5.36,-0.44,2020-08-05T06:00:00+00:00,0.3649,-0.01,2020-08-08T06:00:00+00:00
z_et_suftu,2020-08-01,0.0,-1.7,2020-08-15T06:00:00+00:00,0.3593,0.011,2020-08-18T06:00:00+00:00
z_et_suftu,2020-08-11,0.0,0.0,2020-08-25T06:00:00+00:00,0.3517,0.0307,2020-08-28T06:00:00+00:00
z_et_suftu,2020-08-21,2.94,2.94,2020-09-05T06:00:00+00:00,0.3424,0.0508,2020-09-08T06:00:00+00:00
z_et_suftu,2020-09-01,0.0,0.0,2020-09-15T06:00:00+00:00,0.297,0.039,2020-09-18T06:00:00+00:00
z_et_suftu,2020-09-11,1.74,1.74,2020-09-25T06:00:00+00:00,0.2719,0.0219,2020-09-28T06:00:00+00:00
z_et_suftu,2020-09-21,0.0,0.0,2020-10-05T06:00:00+00:00,0.2669,0.0169,2020-10-08T06:00:00+00:00
z_et_suftu,2020-10-01,4.98,4.98,2020-10-15T06:00:00+00:00,0.2866,0.0366,2020-10-18T06:00:00+00:00
z_et_suftu,2020-10-11,1.29,1.29,2020-10-25T06:00:00+00:00,0.2728,0.0228,2020-10-28T06:00:00+00:00
z_et_suftu,2020-10-21,4.85,1.17,2020-11-05T06:00:00+00:00,0.2659,0.0159,2020-11-08T06:00:00+00:00
z_et_suftu,2020-11-01,1.03,-8.14,2020-11-15T06:00:00+00:00,0.2586,0.0086,2020-11-18T06:00:00+00:00
z_et_suftu,2020-11-11,10.89,-2.16,2020-11-25T06:00:00+00:00,0.2488,-0.0012,2020-11-28T06:00:00+00:00
z_et_suftu,2020-11-21,14.44,-0.97,2020-12-05T06:00:00+00:00,0.2596,0.0096,2020-12-08T06:00:00+00:00
z_et_suftu,2020-12-01,18.21,2.25,2020-12-15T06:00:00+00:00,0.2558,0.0058,2020-12-18T06:00:00+00:00
z_et_suftu,2020-12-11,5.85,-8.79,2020-12-25T06:00:00+00:00,0.2544,0.0044,2020-12-28T06:00:00+00:00
z_et_suftu,2020-12-21,18.5,6.89,2021-01-05T06:00:00+00:00,0.2575,0.0075,2021-01-08T06:00:00+00:00
z_et_suftu,2021-01-01,9.5,2.91,2021-01-15T06:00:00+00:00,0.2638,0.0138,2021-01-18T06:00:00+00:00
z_et_suftu,2021-01-11,7.13,5.86,2021-01-25T06:00:00+00:00,0.2663,0.0163,2021-01-28T06:00:00+00:00
z_et_suftu,2021-01-21,0.61,0.61,2021-02-05T06:00:00+00:00,0.2456,-0.0044,2021-02-08T06:00:00+00:00
z_et_suftu,2021-02-01,0.0,0.0,2021-02-15T06:00:00+00:00,0.2339,-0.0161,2021-02-18T06:00:00+00:00
z_et_suftu,2021-02-11,11.1,8.42,2021-02-25T06:00:00+00:00,0.2445,-0.0055,2021-02-28T06:00:00+00:00
z_et_suftu,2021-02-21,1.42,-4.96,2021-03-05T06:00:00+00:00,0.2518,0.0018,2021-03-08T06:00:00+00:00
z_et_suftu,2021-03-01,12.81,3.6,2021-03-15T06:00:00+00:00,0.2479,-0.0021,2021-03-18T06:00:00+00:00
z_et_suftu,2021-03-11,2.31,-10.19,2021-03-25T06:00:00+00:00,0.2434,-0.0253,2021-03-28T06:00:00+00:00
z_et_suftu,2021-03-21,10.13,-5.29,2021-04-05T06:00:00+00:00,0.2595,-0.0396,2021-04-08T06:00:00+00:00
z_et_suftu,2021-04-01,12.75,-5.34,2021-04-15T06:00:00+00:00,0.2746,-0.0562,2021-04-18T06:00:00+00:00
z_et_suftu,2021-04-11,19.1,-0.87,2021-04-25T06:00:00+00:00,0.2912,-0.0659,2021-04-28T06:00:00+00:00
z_et_suftu,2021-04-21,22.64,-2.08,2021-05-05T06:00:00+00:00,0.3313,-0.049,2021-05-08T06:00:00+00:00
z_et_suftu,2021-05-01,10.69,-19.76,2021-05-15T06:00:00+00:00,0.3511,-0.0486,2021-05-18T06:00:00+00:00
z_et_suftu,2021-05-11,25.27,-9.26,2021-05-25T06:00:00+00:00,0.3833,-0.0313,2021-05-28T06:00:00+00:00
z_et_suftu,2021-05-21,25.47,-11.01,2021-06-05T06:00:00+00:00,0.4016,-0.023,2021-06-08T06:00:00+00:00
z_et_suftu,2021-06-01,10.44,-25.4,2021-06-15T06:00:00+00:00,0.3939,-0.0358,2021-06-18T06:00:00+00:00
z_et_suftu,2021-06-11,30.72,-1.95,2021-06-25T06:00:00+00:00,0.3901,-0.0387,2021-06-28T06:00:00+00:00
z_et_suftu,2021-06-21,13.63,-13.62,2021-07-05T06:00:00+00:00,0.408,-0.0146,2021-07-08T06:00:00+00:00
z_et_suftu,2021-07-01,10.3,-9.7,2021-07-15T06:00:00+00:00,0.3981,-0.0131,2021-07-18T06:00:00+00:00
z_et_suftu,2021-07-11,3.2,-8.32,2021-07-25T06:00:00+00:00,0.3891,-0.0061,2021-07-28T06:00:00+00:00
z_et_suftu,2021-07-21,10.58,4.78,2021-08-05T06:00:00+00:00,0.3635,-0.0114,2021-08-08T06:00:00+00:00
z_et_suftu,2021-08-01,5.77,4.07,2021-08-15T06:00:00+00:00,0.3522,0.004,2021-08-18T06:00:00+00:00
