event_id,event_date,zone_id,event_type,sub_event_type,fatalities,actor1,actor2,notes,lon,lat,available_at
SEED001369,2024-08-12,z_ke_mandera_town,Riots,,5,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.74779244405804,3.894394793182393,2024-08-15T12:00:00+00:00
SEED001370,2024-08-13,z_so_dolow,Protests,,2,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,41.99200540680904,4.309619600505478,2024-08-18T12:00:00+00:00
SEED001371,2024-08-24,z_et_dolo_ado,Violence against civilians,,1,Rangeland Defence Front,Highland Communal Militia,Reported incident involving Rangeland Defence Front and Highland Communal Militia.,41.779863220080884,4.251912535050073,2024-09-01T12:00:00+00:00
SEED001372,2024-09-17,z_ke_mandera_south,Riots,,1,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.4897985587276,3.750031819123795,2024-09-24T12:00:00+00:00
SEED001373,2024-09-13,z_et_suftu,Violence against civilians,,3,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,41.50359057790325,4.151868797514733,2024-09-18T12:00:00+00:00
SEED001374,2024-09-24,z_ke_mandera_south,Violence against civilians,,3,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.578502997811164,3.7126023850571563,2024-10-01T12:00:00+00:00
SEED001375,2024-09-26,z_ke_mandera_west,Riots,,2,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,41.50961597759001,3.902437237216991,2024-10-02T12:00:00+00:00
SEED001376,2024-10-04,z_et_dolo_ado,Riots,,3,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,41.7328898489733,4.153788902539704,2024-10-13T12:00:00+00:00
SEED001377,2024-10-03,z_so_dolow,Strategic developments,,3,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,42.06156317862701,4.220796012325742,2024-10-10T12:00:00+00:00
SEED001378,2024-10-08,z_so_dolow,Battles,,3,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,42.015410495880076,4.25061600361906,2024-10-16T12:00:00+00:00
SEED001379,2024-10-19,z_et_suftu,Strategic developments,,0,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,41.49104899514253,4.127676163738793,2024-10-21T12:00:00+00:00
SEED001380,2024-10-16,z_et_suftu,Violence against civilians,,0,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,41.550683853155576,4.328589978439576,2024-10-21T12:00:00+00:00
SEED001381,2024-10-27,z_so_bulohawo,Strategic developments,,3,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,42.083779694679926,4.046991842233566,2024-11-01T12:00:00+00:00
SEED001382,2024-10-25,z_so_dolow,Riots,,0,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,42.07788985911224,4.176081520306059,2024-11-01T12:00:00+00:00
SEED001383,2024-11-02,z_ke_mandera_south,Riots,,1,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.490864918894076,3.770212162830826,2024-11-09T12:00:00+00:00
SEED001384,2024-11-06,z_et_suftu,Protests,,1,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,41.4896049543829,4.119423490533622,2024-11-08T12:00:00+00:00
SEED001385,2024-11-16,z_so_bulohawo_s,Battles,,3,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.97284116874752,3.7344071749606966,2024-11-22T12:00:00+00:00
SEED001386,2024-11-16,z_so_bulohawo,Strategic developments,,1,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,42.033504431819736,3.9377544602085623,2024-11-21T12:00:00+00:00
SEED001387,2024-11-15,z_so_dolow,Strategic developments,,2,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,42.086270412282325,4.272896054240613,2024-11-19T12:00:00+00:00
SEED001388,2024-11-22,z_so_bulohawo_s,Violence against civilians,,0,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,42.012900171985,3.6766500055131,2024-11-28T12:00:00+00:00
SEED001389,2024-11-27,z_ke_mandera_west,Strategic developments,,3,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.5189100596843,4.031813181697922,2024-12-06T12:00:00+00:00
SEED001390,2024-12-03,z_ke_mandera_town,Battles,,2,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,41.76775282415873,3.9818216289280324,2024-12-09T12:00:00+00:00
SEED001391,2024-12-11,z_ke_arabia,Strategic developments,,5,Riverine Self-Defence Group,Border Watch Irregulars,Reported incident involving Riverine Self-Defence Group and Border Watch Irregulars.,41.708849729894254,3.7412616167054242,2024-12-19T12:00:00+00:00
SEED001392,2024-12-19,z_ke_arabia,Riots,,3,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.831229990028696,3.703844720766753,2024-12-21T12:00:00+00:00
SEED001393,2024-12-12,z_so_bulohawo_s,Strategic developments,,3,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,42.14642505609923,3.757006406085552,2024-12-21T12:00:00+00:00
SEED001394,2024-12-12,z_so_bulohawo,Battles,,4,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,42.00890763426918,4.0127045025783845,2024-12-21T12:00:00+00:00
SEED001395,2024-12-18,z_et_suftu,Strategic developments,,5,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.479698456469414,4.192513298801023,2024-12-21T12:00:00+00:00
SEED001396,2024-12-11,z_et_suftu,Strategic developments,,2,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.48100954338465,4.227209330253967,2024-12-15T12:00:00+00:00
SEED001397,2024-12-16,z_et_dolo_ado,Battles,,3,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.84320023442757,4.158960329278676,2024-12-19T12:00:00+00:00
SEED001398,2024-12-28,z_ke_arabia,Protests,,3,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.73004895442505,3.729416733760464,2024-12-30T12:00:00+00:00
SEED001399,2024-12-27,z_ke_arabia,Violence against civilians,,5,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,41.76195573392041,3.6696171323969375,2024-12-29T12:00:00+00:00
SEED001400,2024-12-22,z_ke_arabia,Riots,,5,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.84506160226995,3.716076184292079,2024-12-30T12:00:00+00:00
SEED001401,2025-01-08,z_ke_mandera_town,Strategic developments,,2,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,41.80954195434191,4.071084471060097,2025-01-14T12:00:00+00:00
SEED001402,2025-01-13,z_ke_mandera_town,Battles,,2,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,41.85749706627053,4.01508534403788,2025-01-22T12:00:00+00:00
SEED001403,2025-01-25,z_ke_mandera_south,Riots,,2,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,41.622808967491764,3.6789903508814494,2025-02-01T12:00:00+00:00
SEED001404,2025-01-24,z_ke_mandera_town,Riots,,1,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,41.790539738659845,4.027510616988556,2025-01-30T12:00:00+00:00
SEED001405,2025-02-05,z_ke_mandera_town,Battles,,0,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,41.7500323440172,3.9794720154674392,2025-02-12T12:00:00+00:00
SEED001406,2025-02-07,z_et_dolo_ado,Riots,,3,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.753417000225596,4.141812153890863,2025-02-15T12:00:00+00:00
SEED001407,2025-02-06,z_so_dolow,Strategic developments,,3,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,42.03340596241749,4.224641588443364,2025-02-11T12:00:00+00:00
SEED001408,2025-02-15,z_ke_mandera_south,Protests,,4,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,41.50777581220074,3.69226545264108,2025-02-24T12:00:00+00:00
SEED001409,2025-02-17,z_so_bulohawo_s,Riots,,4,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,42.08147325078005,3.7084902320645154,2025-02-21T12:00:00+00:00
SEED001410,2025-02-12,z_so_dolow,Battles,,4,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.92592292523919,4.242225929435542,2025-02-15T12:00:00+00:00
SEED001411,2025-02-18,z_so_dolow,Protests,,3,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.99367259894383,4.226861716680487,2025-02-25T12:00:00+00:00
SEED001412,2025-03-01,z_ke_arabia,Riots,,4,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,41.724142093080864,3.7924194938475857,2025-03-05T12:00:00+00:00
SEED001413,2025-03-04,z_ke_mandera_west,Strategic developments,,2,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.61957330754702,3.957440616610912,2025-03-08T12:00:00+00:00
SEED001414,2025-03-07,z_ke_mandera_town,Riots,,5,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.83343521377642,4.026388762554426,2025-03-15T12:00:00+00:00
SEED001415,2025-03-06,z_ke_mandera_town,Battles,,3,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,41.77334238333341,4.025251088145042,2025-03-10T12:00:00+00:00
SEED001416,2025-03-07,z_ke_mandera_town,Strategic developments,,3,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.739625521934386,4.016350907734274,2025-03-13T12:00:00+00:00
SEED001417,2025-03-02,z_ke_mandera_town,Protests,,3,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.778889483108124,3.9680646638583497,2025-03-05T12:00:00+00:00
SEED001418,2025-03-08,z_ke_mandera_town,Battles,,5,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.7008758290296,4.0347040145961515,2025-03-13T12:00:00+00:00
SEED001419,2025-03-05,z_so_dolow,Riots,,4,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.978275452057716,4.22188871520795,2025-03-13T12:00:00+00:00
SEED001420,2025-03-14,z_ke_mandera_west,Strategic developments,,3,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.427170479050595,3.9417616082161486,2025-03-19T12:00:00+00:00
SEED001421,2025-03-15,z_ke_mandera_town,Protests,,3,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,41.82020595036009,3.9968881240868472,2025-03-24T12:00:00+00:00
SEED001422,2025-03-12,z_so_dolow,Battles,,0,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,42.00260058177681,4.213814987882532,2025-03-16T12:00:00+00:00
SEED001423,2025-03-21,z_so_bulohawo_s,Violence against civilians,,4,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,42.02263620863228,3.6843334959406424,2025-03-28T12:00:00+00:00
SEED001424,2025-03-28,z_so_bulohawo_s,Strategic developments,,5,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,42.07937224642338,3.7711211188978075,2025-04-05T12:00:00+00:00
SEED001425,2025-03-23,z_et_dolo_ado,Riots,,3,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,41.69940168369758,4.272688642688764,2025-03-28T12:00:00+00:00
SEED001426,2025-03-26,z_et_dolo_ado,Riots,,3,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,41.818134145736394,4.242528302851383,2025-03-29T12:00:00+00:00
SEED001427,2025-04-03,z_ke_arabia,Violence against civilians,,5,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.83896820871265,3.7172195391709373,2025-04-08T12:00:00+00:00
SEED001428,2025-04-02,z_ke_mandera_west,Protests,,5,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,41.48659040450868,3.869218777080958,2025-04-04T12:00:00+00:00
SEED001429,2025-04-05,z_et_suftu,Battles,,4,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,41.554706163590645,4.227425480529748,2025-04-08T12:00:00+00:00
SEED001430,2025-04-19,z_ke_arabia,Protests,,2,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.73255725240206,3.6926720434133395,2025-04-25T12:00:00+00:00
SEED001431,2025-04-15,z_so_bulohawo_s,Riots,,1,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.99760984429711,3.7875865049873947,2025-04-23T12:00:00+00:00
SEED001432,2025-04-16,z_ke_mandera_town,Violence against civilians,,4,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.73704398414863,3.990827682933598,2025-04-22T12:00:00+00:00
SEED001433,2025-04-15,z_et_suftu,Violence against civilians,,0,Riverine Self-Defence Group,Border Watch Irregulars,Reported incident involving Riverine Self-Defence Group and Border Watch Irregulars.,41.598148508272146,4.235747588214013,2025-04-23T12:00:00+00:00
SEED001434,2025-04-22,z_so_bulohawo,Strategic developments,,0,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,42.047727337125096,4.060825796407459,2025-05-01T12:00:00+00:00
SEED001435,2025-04-22,z_et_suftu,Protests,,3,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,41.53434677141012,4.306033332106221,2025-04-25T12:00:00+00:00
SEED001436,2025-04-24,z_et_dolo_ado,Violence against civilians,,2,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.85037675227294,4.270294762305794,2025-04-26T12:00:00+00:00
SEED001437,2025-05-07,z_ke_arabia,Protests,,3,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.822794346549635,3.6723239786622126,2025-05-15T12:00:00+00:00
SEED001438,2025-05-03,z_ke_arabia,Riots,,1,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,41.699702823589234,3.626841043456215,2025-05-07T12:00:00+00:00
SEED001439,2025-05-01,z_so_bulohawo_s,Protests,,5,Riverine Self-Defence Group,Border Watch Irregulars,Reported incident involving Riverine Self-Defence Group and Border Watch Irregulars.,41.998467674385516,3.6939588548882187,2025-05-06T12:00:00+00:00
SEED001440,2025-05-06,z_et_suftu,Violence against civilians,,4,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,41.581184895713484,4.2365702120725395,2025-05-12T12:00:00+00:00
SEED001441,2025-05-17,z_ke_arabia,Violence against civilians,,0,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.762614515050515,3.7382244942454514,2025-05-26T12:00:00+00:00
SEED001442,2025-05-16,z_ke_arabia,Battles,,5,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,41.712965186441025,3.7107205781574746,2025-05-25T12:00:00+00:00
SEED001443,2025-05-14,z_so_bulohawo_s,Riots,,2,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,42.025923272315445,3.756779214732621,2025-05-20T12:00:00+00:00
SEED001444,2025-05-18,z_ke_mandera_town,Strategic developments,,0,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,41.72407683810161,3.999620390106644,2025-05-26T12:00:00+00:00
SEED001445,2025-05-15,z_so_bulohawo,Protests,,1,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,42.03503244837734,4.021368121398974,2025-05-18T12:00:00+00:00
SEED001446,2025-05-18,z_et_suftu,Battles,,5,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.61636682786328,4.203506992881346,2025-05-21T12:00:00+00:00
SEED001447,2025-05-26,z_ke_mandera_west,Battles,,5,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.566455239057376,3.979941904802406,2025-05-28T12:00:00+00:00
SEED001448,2025-05-25,z_ke_mandera_town,Battles,,2,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.78263858338362,3.979846570626032,2025-05-31T12:00:00+00:00
SEED001449,2025-05-22,z_ke_mandera_town,Protests,,2,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.73441683519883,3.9092027270269374,2025-05-31T12:00:00+00:00
SEED001450,2025-05-29,z_et_suftu,Strategic developments,,5,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.60260911134191,4.285625318488508,2025-06-07T12:00:00+00:00
SEED001451,2025-06-06,z_so_bulohawo_s,Battles,,5,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,42.014941391252975,3.662501415250692,2025-06-10T12:00:00+00:00
SEED001452,2025-06-02,z_ke_mandera_west,Protests,,4,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,41.52491078697251,3.9673544037143973,2025-06-04T12:00:00+00:00
SEED001453,2025-06-09,z_ke_mandera_west,Strategic developments,,3,Riverine Self-Defence Group,Border Watch Irregulars,Reported incident involving Riverine Self-Defence Group and Border Watch Irregulars.,41.60689839964715,3.963932278324616,2025-06-11T12:00:00+00:00
SEED001454,2025-06-05,z_so_bulohawo,Protests,,1,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,42.10236999632325,3.937659065439616,2025-06-10T12:00:00+00:00
SEED001455,2025-06-01,z_so_dolow,Protests,,3,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,42.130198054463115,4.252620527945182,2025-06-10T12:00:00+00:00
SEED001456,2025-06-14,z_ke_mandera_south,Strategic developments,,0,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.541876372491075,3.737086369662601,2025-06-18T12:00:00+00:00
SEED001457,2025-06-18,z_ke_mandera_south,Violence against civilians,,1,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.51770752400152,3.656874667033402,2025-06-26T12:00:00+00:00
SEED001458,2025-06-18,z_ke_arabia,Riots,,0,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,41.781271561342955,3.6430164195345895,2025-06-26T12:00:00+00:00
SEED001459,2025-06-16,z_et_dolo_ado,Battles,,5,Rangeland Defence Front,Highland Communal Militia,Reported incident involving Rangeland Defence Front and Highland Communal Militia.,41.76983434001458,4.225163471581881,2025-06-24T12:00:00+00:00
SEED001460,2025-06-22,z_ke_mandera_town,Protests,,5,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.75597676424819,3.9772233620398354,2025-06-30T12:00:00+00:00
SEED001461,2025-06-27,z_et_suftu,Battles,,5,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.52983223021246,4.268578059661709,2025-07-01T12:00:00+00:00
SEED001462,2025-07-01,z_ke_mandera_west,Protests,,2,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,41.5535333134022,3.9843199651697354,2025-07-09T12:00:00+00:00
SEED001463,2025-07-07,z_et_suftu,Battles,,4,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.4760112627125,4.205417725813475,2025-07-09T12:00:00+00:00
SEED001464,2025-07-05,z_so_dolow,Riots,,0,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,42.09679461053086,4.181408455575345,2025-07-14T12:00:00+00:00
SEED001465,2025-07-13,z_so_bulohawo_s,Strategic developments,,1,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,42.02759470055835,3.8205781428312524,2025-07-15T12:00:00+00:00
SEED001466,2025-07-14,z_so_dolow,Strategic developments,,3,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.97149884159388,4.2563810422386945,2025-07-18T12:00:00+00:00
SEED001467,2025-07-17,z_so_dolow,Riots,,3,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,42.05614990936655,4.187813122578299,2025-07-24T12:00:00+00:00
SEED001468,2025-07-24,z_so_bulohawo,Strategic developments,,1,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,41.94808143596014,3.960295639148031,2025-08-01T12:00:00+00:00
SEED001469,2025-08-09,z_so_bulohawo_s,Riots,,2,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,42.09423075417134,3.744125395883448,2025-08-18T12:00:00+00:00
SEED001470,2025-08-04,z_ke_mandera_west,Protests,,2,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,41.51618087673536,3.9496919272524935,2025-08-11T12:00:00+00:00
SEED001471,2025-08-06,z_ke_mandera_town,Battles,,2,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,41.726909593597384,4.029460339763588,2025-08-12T12:00:00+00:00
SEED001472,2025-08-18,z_so_bulohawo_s,Violence against civilians,,0,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,42.02726725337226,3.7847589337994183,2025-08-26T12:00:00+00:00
SEED001473,2025-08-27,z_so_bulohawo_s,Protests,,4,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,41.98461099050202,3.68940338790238,2025-09-03T12:00:00+00:00
SEED001474,2025-09-02,z_ke_arabia,Protests,,3,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.84928122680565,3.6946403844560183,2025-09-07T12:00:00+00:00
SEED001475,2025-09-08,z_ke_mandera_town,Battles,,1,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.77035653695591,3.9350962862807854,2025-09-15T12:00:00+00:00
SEED001476,2025-09-08,z_so_bulohawo,Protests,,3,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,42.00946075526465,3.9480734657522034,2025-09-10T12:00:00+00:00
SEED001477,2025-09-04,z_et_dolo_ado,Strategic developments,,4,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,41.732588501386566,4.2087149644358295,2025-09-08T12:00:00+00:00
SEED001478,2025-09-26,z_et_dolo_ado,Violence against civilians,,5,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,41.77818078399995,4.166031974819032,2025-09-28T12:00:00+00:00
SEED001479,2025-10-09,z_ke_arabia,Battles,,1,Riverine Self-Defence Group,Border Watch Irregulars,Reported incident involving Riverine Self-Defence Group and Border Watch Irregulars.,41.82393440556354,3.7002830335936716,2025-10-16T12:00:00+00:00
SEED001480,2025-10-05,z_et_suftu,Riots,,4,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,41.588410246038066,4.232262666996533,2025-10-10T12:00:00+00:00
SEED001481,2025-10-14,z_ke_mandera_town,Battles,,0,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.81272384105676,3.899562570698509,2025-10-23T12:00:00+00:00
SEED001482,2025-10-23,z_ke_mandera_west,Strategic developments,,4,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,41.50349943250814,4.014849665287425,2025-10-27T12:00:00+00:00
SEED001483,2025-11-04,z_ke_mandera_south,Protests,,3,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.56465018786095,3.735202229349912,2025-11-06T12:00:00+00:00
